start,end,size,shape,tags,count,mirror_partner,is_mirrored,is_canonical,mirror_exact
101288805,101288810,5,mixed,BXU,1,507041368.0,True,True,True
101300879,101300991,112,mixed,BX*Hd|BX91|BXU,3,507053442.0,True,True,True
101304761,101304875,114,mixed,BX*Hd|BX91|BXU,3,507057324.0,True,True,True
101318265,101318270,5,mixed,BX*Hd,1,507070828.0,True,True,True
101330336,101330373,37,mixed,BX*Hd|BX91,2,507082899.0,True,True,True
101344012,101344017,5,mixed,BX91,1,507096575.0,True,True,True
101367986,101367991,5,mixed,BX{,1,507120549.0,True,True,True
101373950,101373955,5,mixed,BX{,1,507126513.0,True,True,True
101390758,101390908,150,primary_chain,BX*Hd|BX91|BXA0|BXI1|BXQ,5,507143321.0,True,True,True
101398455,101398580,125,mixed,BX91|BXA0|BXI1|BXQ,4,507151018.0,True,True,True
101416429,101416592,163,primary_chain,BX*Hd|BX91|BXA0|BXI1|BXQ,5,507168992.0,True,True,True
101424189,101424327,138,mixed,BX91|BXA0|BXI1|BXQ,4,507176752.0,True,True,True
101441234,101441368,134,mixed,BX91|BXA0|BXI1|BXT,4,507193797.0,True,True,True
101448673,101448752,79,mixed,BX91|BXA0|BXI1,3,507201236.0,True,True,True
101469987,101470033,46,mixed,BX91|BXBa,2,507222550.0,True,True,True
101488340,101488449,109,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4,507240903.0,True,True,True
101492758,101492873,115,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,507245321.0,True,True,True
101503617,101503656,39,mixed,BX91|BXA0,2,507256180.0,True,True,True
101519501,101519630,129,mixed,BX91|BXA0|BXI1|BX{,4,507272064.0,True,True,True
101536064,101536156,92,variant_chain,BX91|BXBa|BX{,3,507288627.0,True,True,True
101567332,101567431,99,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,507319895.0,True,True,True
101584929,101585029,100,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,507337492.0,True,True,True
101602963,101603072,109,mixed,BX*Hd|BX91|BXBa|BXQ,4,507355526.0,True,True,True
101645330,101645402,72,primary_chain_no4,BX*Hd|BX91|BXA0,3,507397893.0,True,True,True
101650018,101650089,71,primary_chain_no4,BX*Hd|BX91|BXA0,3,507402581.0,True,True,True
101662960,101663076,116,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,507415523.0,True,True,True
101667610,101667720,110,primary_chain_no4,BX*Hd|BX91|BXA0|BXBa,4,507420173.0,True,True,True
101680937,101681010,73,primary_chain_no4,BX*Hd|BX91|BXA0,3,507433500.0,True,True,True
101685784,101685856,72,primary_chain_no4,BX*Hd|BX91|BXA0,3,507438347.0,True,True,True
101706770,101706811,41,mixed,BX91|BX{,2,507459333.0,True,True,True
101725821,101725826,5,mixed,BX91,1,507478384.0,True,True,True
101745164,101745169,5,mixed,BX91,1,507497727.0,True,True,True
101823553,101823558,5,mixed,BX91,1,507576116.0,True,True,True
101841018,101841023,5,mixed,BX91,1,507593581.0,True,True,True
101899043,101899048,5,mixed,BXQ,1,507651606.0,True,True,True
101915893,101915935,42,mixed,BXA0|BXQ,2,507668456.0,True,True,True
101920519,101920524,5,mixed,BXQ,1,507673082.0,True,True,True
101957857,101957893,36,mixed,BX91|BXA0,2,507710420.0,True,True,True
101975542,101975579,37,mixed,BX91|BXA0,2,507728105.0,True,True,True
101980257,101980339,82,mixed,BX91|BXA0|BXI1,3,507732820.0,True,True,True
101993252,101993446,194,mixed,BX*Hd|BXBa|BXI1|BX{,4,507745815.0,True,True,True
101998248,101998362,114,mixed,BXBa|BXI1|BX{,3,507750811.0,True,True,True
102017752,102017757,5,mixed,BX{,1,507770315.0,True,True,True
102022597,102022602,5,mixed,BX{,1,507775160.0,True,True,True
102033540,102033626,86,mixed,BX91|BXA0|BXI1,3,507786103.0,True,True,True
102037607,102037612,5,mixed,BX{,1,507790170.0,True,True,True
102047942,102048048,106,mixed,BX91|BXI1,2,507800505.0,True,True,True
102062806,102062811,5,mixed,BX91,1,507815369.0,True,True,True
102064909,102064914,5,mixed,BXU,1,507817472.0,True,True,True
102085650,102085655,5,mixed,BXU,1,507838213.0,True,True,True
102099879,102099979,100,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,507852442.0,True,True,True
102103614,102103726,112,mixed,BXA0|BX{,2,507856177.0,True,True,True
102114244,102114281,37,mixed,BX*Hd|BX91,2,507866807.0,True,True,True
102128492,102128571,79,mixed,BX91|BXU,2,507881055.0,True,True,True
102151373,102151378,5,mixed,BX{,1,507903936.0,True,True,True
102166452,102166489,37,mixed,BX91|BXA0,2,507919015.0,True,True,True
102170783,102170859,76,mixed,BX91|BXA0|BXU,3,507923346.0,True,True,True
102182126,102182169,43,mixed,BX91|BXA0,2,507934689.0,True,True,True
102186520,102186560,40,mixed,BX91|BXA0,2,507939083.0,True,True,True
102197845,102197921,76,mixed,BX91|BXA0|BXI1,3,507950408.0,True,True,True
102238102,102238107,5,mixed,BX91,1,507990665.0,True,True,True
102254870,102254906,36,mixed,BX91|BXA0,2,508007433.0,True,True,True
102271002,102271037,35,mixed,BX91|BXA0,2,508023565.0,True,True,True
102312050,102312087,37,mixed,BX91|BXA0,2,508064613.0,True,True,True
102316647,102316693,46,mixed,BXI1|BX{,2,508069210.0,True,True,True
102328988,102329061,73,primary_chain_no4,BX*Hd|BX91|BXA0,3,508081551.0,True,True,True
102346574,102346646,72,mixed,BX*Hd|BX91|BXBa,3,508099137.0,True,True,True
102351506,102351576,70,mixed,BX*Hd|BX91|BXBa,3,508104069.0,True,True,True
102372265,102372270,5,mixed,BX{,1,508124828.0,True,True,True
102376909,102376914,5,mixed,BX{,1,508129472.0,True,True,True
102389120,102389155,35,mixed,BX*Hd|BX91,2,508141683.0,True,True,True
102393613,102393682,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,508146176.0,True,True,True
102405478,102405512,34,mixed,BX91|BXA0,2,508158041.0,True,True,True
102409854,102409889,35,mixed,BX91|BXA0,2,508162417.0,True,True,True
102421461,102421497,36,mixed,BX91|BXA0,2,508174024.0,True,True,True
102425828,102425958,130,mixed,BX91|BXA0|BX{,3,508178391.0,True,True,True
102445846,102445851,5,mixed,BX{,1,508198409.0,True,True,True
102461178,102461320,142,mixed,BX*Hd|BX{,2,508213741.0,True,True,True
102476462,102476572,110,mixed,BX*Hd|BXA0|BXI1,3,508229025.0,True,True,True
102491971,102492148,177,mixed,BX*Hd|BX91|BXU|BX{,4,508244534.0,True,True,True
102496303,102496308,5,mixed,BX{,1,508248866.0,True,True,True
102532071,102532076,5,mixed,BX91,1,508284634.0,True,True,True
102547722,102547727,5,mixed,BXU,1,508300285.0,True,True,True
102552138,102552213,75,mixed,BX91|BXT|BXU,3,508304701.0,True,True,True
102563659,102563730,71,mixed,BX91|BXI1|BXT,3,508316222.0,True,True,True
102588922,102588927,5,mixed,BX{,1,508341485.0,True,True,True
102605700,102605805,105,mixed,BX*Hd|BXI1,2,508358263.0,True,True,True
102640447,102640484,37,mixed,BXBa|BXI1,2,508393010.0,True,True,True
102666684,102666689,5,mixed,BX{,1,508419247.0,True,True,True
102671686,102671691,5,mixed,BX{,1,508424249.0,True,True,True
102684916,102684921,5,mixed,BX91,1,508437479.0,True,True,True
102690105,102690146,41,mixed,BX91|BXA0,2,508442668.0,True,True,True
102710612,102710617,5,mixed,BX91,1,508463175.0,True,True,True
102725720,102725864,144,mixed,BX91|BXA0|BX{,3,508478283.0,True,True,True
102775901,102775990,89,mixed,BX91|BXA0|BXI1,3,508528464.0,True,True,True
102781931,102782017,86,mixed,BX91|BXA0|BXI1,3,508534494.0,True,True,True
102796409,102796493,84,mixed,BX91|BXA0|BXI1,3,508548972.0,True,True,True
102802039,102802123,84,mixed,BX91|BXA0|BXI1,3,508554602.0,True,True,True
102816151,102816194,43,mixed,BX91|BXA0,2,508568714.0,True,True,True
102843796,102843917,121,mixed,BXBa|BXU|BX{,3,508596359.0,True,True,True
102862228,102862320,92,mixed,BX91|BXA0|BXI1,3,508614791.0,True,True,True
102867532,102867622,90,mixed,BX91|BXA0|BXI1,3,508620095.0,True,True,True
102881213,102881258,45,mixed,BX91|BXA0,2,508633776.0,True,True,True
102900072,102900170,98,mixed,BX91|BXA0|BXI1,3,508652635.0,True,True,True
102927963,102927968,5,mixed,BX{,1,508680526.0,True,True,True
102933359,102933364,5,mixed,BX{,1,508685922.0,True,True,True
102945840,102945845,5,mixed,BX91,1,508698403.0,True,True,True
102950607,102950612,5,mixed,BX*Hd,1,508703170.0,True,True,True
102963177,102963182,5,mixed,BXU,1,508715740.0,True,True,True
102967547,102967552,5,mixed,BXT,1,508720110.0,True,True,True
102979467,102979506,39,mixed,BX*Hd|BX91,2,508732030.0,True,True,True
103020863,103020917,54,mixed,BXA0|BXI1,2,508773426.0,True,True,True
103041084,103041127,43,mixed,BX91|BXA0,2,508793647.0,True,True,True
103054188,103054232,44,mixed,BX91|BXA0,2,508806751.0,True,True,True
103101650,103101736,86,mixed,BX91|BXA0|BXU,3,508854213.0,True,True,True
103107766,103107807,41,mixed,BX91|BXA0,2,508860329.0,True,True,True
103121218,103121260,42,mixed,BX91|BXA0,2,508873781.0,True,True,True
103138712,103138758,46,mixed,BX91|BXA0,2,508891275.0,True,True,True
103163884,103163932,48,mixed,BXU|BX{,2,508916447.0,True,True,True
103179437,103179482,45,mixed,BX91|BXA0,2,508932000.0,True,True,True
103198212,103198217,5,mixed,BX{,1,508950775.0,True,True,True
103207840,103207935,95,mixed,BX91|BXI1,2,508960403.0,True,True,True
103229657,103229662,5,mixed,BX{,1,508982220.0,True,True,True
103241296,103241301,5,mixed,BX{,1,508993859.0,True,True,True
103252498,103252539,41,mixed,BX*Hd|BX91,2,509005061.0,True,True,True
103264636,103264714,78,mixed,BX*Hd|BXQ|BXQ,3,509017199.0,True,True,True
103267948,103267953,5,mixed,BX91,1,509020511.0,True,True,True
103303389,103303394,5,mixed,BXQ,1,509055952.0,True,True,True
103313240,103313245,5,mixed,BX91,1,509065803.0,True,True,True
103316893,103316898,5,mixed,BXBa,1,509069456.0,True,True,True
103327651,103327656,5,mixed,BX{,1,509080214.0,True,True,True
103331687,103331692,5,mixed,BXU,1,509084250.0,True,True,True
103371032,103371069,37,mixed,BX*Hd|BX91,2,509123595.0,True,True,True
103382604,103382718,114,mixed,BX*Hd|BX91|BXI1,3,509135167.0,True,True,True
103386759,103386810,51,mixed,BXBa|BXI1,2,509139322.0,True,True,True
103398160,103398271,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,509150723.0,True,True,True
103402189,103402300,111,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4,509154752.0,True,True,True
103438056,103438145,89,mixed,BX91|BXA0|BXI1,3,509190619.0,True,True,True
103454387,103454509,122,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,509206950.0,True,True,True
103458795,103458800,5,mixed,BX{,1,509211358.0,True,True,True
103471245,103471338,93,mixed,BX91|BXA0|BXU,3,509223808.0,True,True,True
103496262,103496304,42,mixed,BX91|BXBa,2,509248825.0,True,True,True
103500645,103500684,39,mixed,BX91|BXBa,2,509253208.0,True,True,True
103512851,103512944,93,mixed,BX91|BXA0|BXI1,3,509265414.0,True,True,True
103517238,103517358,120,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,509269801.0,True,True,True
103529399,103529490,91,mixed,BX91|BXA0|BXQ,3,509281962.0,True,True,True
103533609,103533705,96,mixed,BX91|BXA0|BXQ,3,509286172.0,True,True,True
103545367,103545409,42,mixed,BX91|BXA0,2,509297930.0,True,True,True
103569308,103569313,5,mixed,BX91,1,509321871.0,True,True,True
103583689,103583787,98,mixed,BX91|BXA0|BXI1,3,509336252.0,True,True,True
103587452,103587457,5,mixed,BX{,1,509340015.0,True,True,True
103598223,103598228,5,mixed,BXU,1,509350786.0,True,True,True
103601817,103601913,96,mixed,BX91|BXU,2,509354380.0,True,True,True
103612730,103612832,102,mixed,BX91|BXQ,2,509365293.0,True,True,True
103616440,103616538,98,mixed,BX91|BXQ,2,509369003.0,True,True,True
103636296,103636301,5,mixed,BX91,1,509388859.0,True,True,True
103649653,103649658,5,mixed,BX91,1,509402216.0,True,True,True
103663167,103663267,100,mixed,BX91|BXA0|BXI1,3,509415730.0,True,True,True
103667020,103667185,165,mixed,BX91|BXA0|BXI1|BX{,4,509419583.0,True,True,True
103678215,103678259,44,mixed,BX91|BXA0,2,509430778.0,True,True,True
103683045,103683097,52,mixed,BX91|BXA0,2,509435608.0,True,True,True
103703933,103703984,51,mixed,BXBa|BX{,2,509456496.0,True,True,True
103709503,103709553,50,mixed,BXBa|BX{,2,509462066.0,True,True,True
103724150,103724238,88,mixed,BX91|BXA0|BXI1,3,509476713.0,True,True,True
103745928,103745983,55,mixed,BX91|BXBa,2,509498491.0,True,True,True
103753279,103753324,45,mixed,BX91|BXBa,2,509505842.0,True,True,True
103769640,103769645,5,mixed,BX91,1,509522203.0,True,True,True
103776503,103776508,5,mixed,BX91,1,509529066.0,True,True,True
103821776,103821817,41,mixed,BX*Hd|BX91,2,509574339.0,True,True,True
103842024,103842064,40,mixed,BX*Hd|BX91,2,509594587.0,True,True,True
103847898,103847940,42,mixed,BX*Hd|BX91,2,509600461.0,True,True,True
103862059,103862100,41,mixed,BX*Hd|BX91,2,509614622.0,True,True,True
103867363,103867404,41,mixed,BX*Hd|BX91,2,509619926.0,True,True,True
103909300,103909340,40,mixed,BX91|BXA0,2,509661863.0,True,True,True
103914711,103914755,44,mixed,BX91|BXA0,2,509667274.0,True,True,True
103928526,103928531,5,mixed,BX91,1,509681089.0,True,True,True
103933823,103933828,5,mixed,BX91,1,509686386.0,True,True,True
103947842,103947847,5,mixed,BX91,1,509700405.0,True,True,True
103992916,103993002,86,mixed,BX91|BXA0|BXI1,3,509745479.0,True,True,True
103997684,103997770,86,mixed,BX91|BXA0|BXI1,3,509750247.0,True,True,True
104010349,104010430,81,mixed,BX91|BXA0|BXI1,3,509762912.0,True,True,True
104015003,104015090,87,mixed,BX91|BXA0|BXI1,3,509767566.0,True,True,True
104028168,104028250,82,mixed,BX91|BXA0|BXI1,3,509780731.0,True,True,True
104054294,104054299,5,mixed,BXBa,1,509806857.0,True,True,True
104071625,104071812,187,primary_chain,BX*Hd|BX91|BXA0|BXI1|BX{,5,509824188.0,True,True,True
104088481,104088558,77,mixed,BX91|BXA0|BXI1,3,509841044.0,True,True,True
104105996,104106140,144,mixed,BX91|BXA0|BXI1|BX{,4,509858559.0,True,True,True
104132198,104132203,5,mixed,BX{,1,509884761.0,True,True,True
104136874,104136879,5,mixed,BX{,1,509889437.0,True,True,True
104149047,104149160,113,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,509901610.0,True,True,True
104153654,104153735,81,primary_chain_no4,BX*Hd|BX91|BXA0,3,509906217.0,True,True,True
104166068,104166137,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,509918631.0,True,True,True
104170982,104171063,81,primary_chain_no4,BX*Hd|BX91|BXA0,3,509923545.0,True,True,True
104183446,104183554,108,mixed,BX*Hd|BX91|BXI1,3,509936009.0,True,True,True
104188135,104188246,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,509940698.0,True,True,True
104209173,104209178,5,mixed,BXU,1,509961736.0,True,True,True
104226094,104226142,48,mixed,BXA0|BXT,2,509978657.0,True,True,True
104243195,104243233,38,mixed,BX91|BXA0,2,509995758.0,True,True,True
104260580,104260686,106,mixed,BX91|BXA0|BX{,3,510013143.0,True,True,True
104285777,104285782,5,mixed,BXU,1,510038340.0,True,True,True
104302147,104302211,64,mixed,BXA0|BXU|BX{,3,510054710.0,True,True,True
104318265,104318369,104,mixed,BX91|BXA0|BXU|BX{,4,510070828.0,True,True,True
104334446,104334513,67,mixed,BX91|BXBa|BXQ,3,510087009.0,True,True,True
104358911,104358984,73,mixed,BXU|BX{,2,510111474.0,True,True,True
104375213,104375250,37,mixed,BX91|BXA0,2,510127776.0,True,True,True
104379402,104379407,5,mixed,BX*Hd,1,510131965.0,True,True,True
104391513,104391549,36,mixed,BXA0|BXI1,2,510144076.0,True,True,True
104395829,104395834,5,mixed,BX*Hd,1,510148392.0,True,True,True
104408556,104408593,37,mixed,BX91|BXA0,2,510161119.0,True,True,True
104434751,104434756,5,mixed,BXU,1,510187314.0,True,True,True
104455564,104455633,69,mixed,BX91|BXA0|BXI1,3,510208127.0,True,True,True
104475605,104475643,38,mixed,BX91|BXA0,2,510228168.0,True,True,True
104492867,104492938,71,mixed,BX91|BXA0|BXI1,3,510245430.0,True,True,True
104536352,104536422,70,mixed,BX91|BXA0|BXI1,3,510288915.0,True,True,True
104541180,104541250,70,mixed,BX91|BXA0|BXI1,3,510293743.0,True,True,True
104554577,104554614,37,mixed,BX91|BXA0,2,510307140.0,True,True,True
104572379,104572492,113,mixed,BX91|BXA0|BX{,3,510324942.0,True,True,True
104598433,104598438,5,mixed,BXA0,1,510350996.0,True,True,True
104616164,104616232,68,mixed,BX91|BXA0|BXI1,3,510368727.0,True,True,True
104634346,104634351,5,mixed,BXU,1,510386909.0,True,True,True
104639077,104639114,37,mixed,BX91|BXA0,2,510391640.0,True,True,True
104653019,104653057,38,mixed,BX91|BXA0,2,510405582.0,True,True,True
104680419,104680424,5,mixed,BXU,1,510432982.0,True,True,True
104698891,104698969,78,mixed,BX91|BXA0|BXQ,3,510451454.0,True,True,True
104716692,104716764,72,mixed,BX91|BXT,2,510469255.0,True,True,True
104721652,104721698,46,mixed,BX91|BX{,2,510474215.0,True,True,True
104735244,104735282,38,mixed,BX91|BXA0,2,510487807.0,True,True,True
104740248,104740253,5,mixed,BXU,1,510492811.0,True,True,True
104779005,104779010,5,mixed,BX91,1,510531568.0,True,True,True
104795903,104795908,5,mixed,BXU,1,510548466.0,True,True,True
104812555,104812560,5,mixed,BX91,1,510565118.0,True,True,True
104855704,104855750,46,mixed,BX91|BXA0,2,510608267.0,True,True,True
104873658,104873699,41,mixed,BX91|BXA0,2,510626221.0,True,True,True
104878368,104878413,45,mixed,BX91|BXA0,2,510630931.0,True,True,True
104891730,104891735,5,mixed,BX91,1,510644293.0,True,True,True
104918780,104918785,5,mixed,BXU,1,510671343.0,True,True,True
104924352,104924357,5,mixed,BXU,1,510676915.0,True,True,True
104937516,104937612,96,mixed,BX91|BXI1,2,510690079.0,True,True,True
104954975,104954980,5,mixed,BX91,1,510707538.0,True,True,True
104973310,104973315,5,mixed,BX91,1,510725873.0,True,True,True
104978464,104978469,5,mixed,BX91,1,510731027.0,True,True,True
105005943,105005948,5,mixed,BXU,1,510758506.0,True,True,True
105019974,105020059,85,mixed,BX91|BXI1,2,510772537.0,True,True,True
105039874,105039879,5,mixed,BX91,1,510792437.0,True,True,True
105059202,105059241,39,mixed,BX*Hd|BX91,2,510811765.0,True,True,True
105064869,105064874,5,mixed,BX91,1,510817432.0,True,True,True
105087380,105087487,107,mixed,BX91|BX{,2,510839943.0,True,True,True
105092917,105092922,5,mixed,BX{,1,510845480.0,True,True,True
105107264,105107309,45,mixed,BX91|BXA0,2,510859827.0,True,True,True
105127580,105127762,182,mixed,BX91|BXA0|BX{,3,510880143.0,True,True,True
105148467,105148514,47,mixed,BX91|BXA0,2,510901030.0,True,True,True
105176932,105177029,97,mixed,BX91|BXA0|BX{,3,510929495.0,True,True,True
105199223,105199262,39,mixed,BX91|BXA0,2,510951786.0,True,True,True
105205963,105206005,42,mixed,BX91|BXA0,2,510958526.0,True,True,True
105222352,105222394,42,mixed,BX91|BXA0,2,510974915.0,True,True,True
105229219,105229263,44,mixed,BX91|BXA0,2,510981782.0,True,True,True
105244446,105244533,87,mixed,BX91|BXA0|BXU,3,510997009.0,True,True,True
105250575,105250656,81,mixed,BX91|BXA0|BXU,3,511003138.0,True,True,True
105272658,105272663,5,mixed,BXA0,1,511025221.0,True,True,True
105289573,105289664,91,mixed,BX91|BXA0|BXI1,3,511042136.0,True,True,True
105306010,105306103,93,mixed,BX91|BXI1,2,511058573.0,True,True,True
105310509,105310514,5,mixed,BXA0,1,511063072.0,True,True,True
105329142,105329147,5,mixed,BXQ,1,511081705.0,True,True,True
105353452,105353457,5,mixed,BX{,1,511106015.0,True,True,True
105390747,105390909,162,mixed,BX*Hd|BX91|BX{,3,511143310.0,True,True,True
105400036,105400076,40,mixed,BX*Hd|BX91,2,511152599.0,True,True,True
105419999,105420173,174,mixed,BX*Hd|BXI1|BX{,3,511172562.0,True,True,True
105427937,105428052,115,mixed,BX*Hd|BX91|BXI1,3,511180500.0,True,True,True
105449590,105449771,181,mixed,BX91|BXU|BX{,3,511202153.0,True,True,True
105458056,105458061,5,mixed,BX91,1,511210619.0,True,True,True
105487049,105487054,5,mixed,BX{,1,511239612.0,True,True,True
105496423,105496428,5,mixed,BX{,1,511248986.0,True,True,True
105518145,105518215,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,511270708.0,True,True,True
105526665,105526812,147,mixed,BX91|BXA0|BX{,3,511279228.0,True,True,True
105546698,105546811,113,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4,511299261.0,True,True,True
105554275,105554317,42,mixed,BX91|BXA0,2,511306838.0,True,True,True
105571909,105571993,84,mixed,BX91|BXA0|BXI1,3,511324472.0,True,True,True
105578080,105578161,81,mixed,BX91|BXA0|BXI1,3,511330643.0,True,True,True
105600385,105600431,46,mixed,BX91|BXBa,2,511352948.0,True,True,True
105619027,105619137,110,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,511371590.0,True,True,True
105623700,105623705,5,mixed,BXI1,1,511376263.0,True,True,True
105636618,105636703,85,mixed,BX91|BXA0|BXI1,3,511389181.0,True,True,True
105641096,105641183,87,mixed,BX91|BXA0|BXI1,3,511393659.0,True,True,True
105654289,105654362,73,mixed,BX91|BXA0|BXI1,3,511406852.0,True,True,True
105658742,105658827,85,mixed,BX91|BXA0|BXI1,3,511411305.0,True,True,True
105679701,105679788,87,mixed,BX91|BXA0|BX{,3,511432264.0,True,True,True
105711324,105711427,103,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,511463887.0,True,True,True
105715069,105715170,101,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,511467632.0,True,True,True
105727141,105727244,103,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,511479704.0,True,True,True
105731416,105731518,102,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,511483979.0,True,True,True
105743822,105743929,107,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,511496385.0,True,True,True
105748268,105748373,105,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4,511500831.0,True,True,True
105767747,105767784,37,mixed,BX91|BXA0,2,511520310.0,True,True,True
105771980,105772017,37,mixed,BX91|BXA0,2,511524543.0,True,True,True
105783870,105783974,104,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,511536433.0,True,True,True
105788233,105788272,39,mixed,BXA0|BXI1,2,511540796.0,True,True,True
105800143,105800262,119,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,511552706.0,True,True,True
105804750,105804820,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,511557313.0,True,True,True
105817200,105817283,83,primary_chain_no4,BX*Hd|BX91|BXA0,3,511569763.0,True,True,True
105822143,105822221,78,primary_chain_no4,BX*Hd|BX91|BXA0,3,511574706.0,True,True,True
105842269,105842310,41,mixed,BX91|BX{,2,511594832.0,True,True,True
105846963,105847001,38,mixed,BX91|BX{,2,511599526.0,True,True,True
105859310,105859315,5,mixed,BX91,1,511611873.0,True,True,True
105864004,105864009,5,mixed,BX91,1,511616567.0,True,True,True
105876545,105876550,5,mixed,BX91,1,511629108.0,True,True,True
105931621,105931626,5,mixed,BX91,1,511684184.0,True,True,True
105946524,105946529,5,mixed,BX91,1,511699087.0,True,True,True
105962271,105962276,5,mixed,BX91,1,511714834.0,True,True,True
106018067,106018072,5,mixed,BXU,1,511770630.0,True,True,True
106022130,106022208,78,mixed,BX91|BXU,2,511774693.0,True,True,True
106034216,106034221,5,mixed,BXT,1,511786779.0,True,True,True
106038437,106038442,5,mixed,BXT,1,511791000.0,True,True,True
106075149,106075269,120,mixed,BX91|BXA0|BX{,3,511827712.0,True,True,True
106079288,106079321,33,mixed,BX91|BXA0,2,511831851.0,True,True,True
106091794,106091831,37,mixed,BX91|BXA0,2,511844357.0,True,True,True
106096163,106096202,39,mixed,BX91|BXA0,2,511848726.0,True,True,True
106108047,106108161,114,mixed,BX*Hd|BXA0|BXQ,3,511860610.0,True,True,True
106112338,106112397,59,mixed,BXA0|BXQ,2,511864901.0,True,True,True
106133051,106133056,5,mixed,BX{,1,511885614.0,True,True,True
106136889,106136948,59,mixed,BX{|BX{,2,511889452.0,True,True,True
106147070,106147155,85,mixed,BX91|BXA0|BXU,3,511899633.0,True,True,True
106160618,106160712,94,mixed,BX91|BXU,2,511913181.0,True,True,True
106173982,106173987,5,mixed,BX91,1,511926545.0,True,True,True
106177366,106177371,5,mixed,BX91,1,511929929.0,True,True,True
106197429,106197434,5,mixed,BXU,1,511949992.0,True,True,True
106200851,106200856,5,mixed,BXU,1,511953414.0,True,True,True
106210001,106210101,100,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4,511962564.0,True,True,True
106222657,106222730,73,primary_chain_no4,BX*Hd|BX91|BXA0,3,511975220.0,True,True,True
106226122,106226127,5,mixed,BXA0,1,511978685.0,True,True,True
106235490,106235614,124,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4,511988053.0,True,True,True
106258787,106258792,5,mixed,BX{,1,512011350.0,True,True,True
106271649,106271686,37,mixed,BX91|BXA0,2,512024212.0,True,True,True
106284936,106284979,43,mixed,BX91|BXA0,2,512037499.0,True,True,True
106299073,106299110,37,mixed,BX91|BXA0,2,512051636.0,True,True,True
106338100,106338105,5,mixed,BX91,1,512090663.0,True,True,True
106342579,106342617,38,mixed,BX91|BXA0,2,512095142.0,True,True,True
106355347,106355384,37,mixed,BX91|BXA0,2,512107910.0,True,True,True
106360582,106360618,36,mixed,BX91|BXA0,2,512113145.0,True,True,True
106374421,106374499,78,mixed,BX91|BXA0|BXT,3,512126984.0,True,True,True
106418293,106418368,75,mixed,BX91|BXA0|BXI1,3,512170856.0,True,True,True
106435805,106435916,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4,512188368.0,True,True,True
106440679,106440757,78,mixed,BX91|BXA0|BXI1,3,512193242.0,True,True,True
106454056,106454126,70,primary_chain_no4,BX*Hd|BX91|BXA0,3,512206619.0,True,True,True
106458958,106459027,69,primary_chain_no4,BX*Hd|BX91|BXA0,3,512211521.0,True,True,True
106481434,106481439,5,mixed,BX{,1,512233997.0,True,True,True
106486135,106486140,5,mixed,BX{,1,512238698.0,True,True,True
106498852,106498924,72,primary_chain_no4,BX*Hd|BX91|BXA0,3,512251415.0,True,True,True
106515744,106515814,70,mixed,BX91|BXA0|BXI1,3,512268307.0,True,True,True
106532905,106532941,36,mixed,BX91|BXA0,2,512285468.0,True,True,True
106559299,106559304,5,mixed,BX{,1,512311862.0,True,True,True
106575256,106575371,115,mixed,BX*Hd|BXA0|BXI1,3,512327819.0,True,True,True
106579460,106579465,5,mixed,BX91,1,512332023.0,True,True,True
106590842,106590914,72,mixed,BX*Hd|BXA0,2,512343405.0,True,True,True
106606783,106606853,70,mixed,BX*Hd|BX91|BXU,3,512359346.0,True,True,True
106648437,106648442,5,mixed,BX91,1,512401000.0,True,True,True
106664262,106664267,5,mixed,BXU,1,512416825.0,True,True,True
106680265,106680302,37,mixed,BX91|BXI1,2,512432828.0,True,True,True
106706798,106706803,5,mixed,BX{,1,512459361.0,True,True,True
106724314,106724429,115,mixed,BX*Hd|BXI1,2,512476877.0,True,True,True
106728886,106728891,5,mixed,BXI1,1,512481449.0,True,True,True
